,-17.3633,143.75,
,-25.8478,141.928,
,-25.3563,141.925,
,-24.4,150.51,
,-26.5333,139.267,
,-27.0183,138.892,
,-31.8944,132.296,
,-35.807,137.264,
,-31.9167,133,
,-35.7574,137.776,
,-30.7033,134.584,
,-40.3917,148.017,
,-41.2352,146.396,
,-36.733,146.967,
,-38.6824,146.445,
,-17.0165,122.646,
,-19.5667,127.667,
,-18.9178,125.538,
,-15.5019,128.534,
,-22.3567,119.652,
,-15.3864,126.302,
,-25.8882,113.577,
,-18.1321,125.787,
,-20.333,119.5,
,-17.3978,124.355,
,-17.6128,126.743,
,-20.1089,127.619,
,-16.661,128.594,
,-16.6573,125.961,
,-18.4947,124.852,
,-18.05,128.9,
,-19.1664,128.174,
,-21.5103,119.362,
,-28.475,122.242,
,59.4875,-97.7803,
,-17.7869,127.67,
,42.4549,26.3522,
,-13.3866,-38.9086,
,-5.2125,-40.7047,
,-4.0432,-40.8861,
,-3.6807,-40.3403,
,-6.3480,-39.2943,
,-19.358,-40.0699,
,-1.82111,-44.8669,
,-5.3098,-44.481,
,-10.6344,-51.5636,
,-15.1934,-59.3848,
,-9.89861,-58.5819,
,-12.4795,-55.6763,
,-11.6717,-51.4347,
,-14.9337,-42.81,
,-16.2085,-42.3225,
,-8.7,-51.1742,
,-20.2643,-42.1828,
,-17.2416,-46.8859,
,-1.917,-54.7231,
,-2.2468,-49.56,
,-3.0189,-47.3210,
,-0.6942,-47.3281,
,-6.7488,-51.1478,
,-7.0906,-49.9765,
,-6.8813,-38.6182,
,-7.0373,-37.2517,
,-7.5854,-40.5352,
,-9.0807,-42.6429,
,-29.1483,-51.5364,
,-28.6578,-53.6106,
,-29.9406,-51.1509,
,-10.1781,-62.8256,
,-26.8756,-52.3731,
,-20.183,-50.917,
,-9.5669,-48.3919,
,25.767,-79.25,
,-23.9897,21.7581,
,17.7347,-88.0325,
,17.7008,-88.0411,
,17.9139,-87.9711,
,17.5164,-88.1944,
,17.2696,-88.7765,
,17.1049,-89.1011,
,17.2785,-89.0238,
,17.1859,-89.0098,
,18.3822,-88.4119,
,18.3561,-88.1308,
,18.0468,-88.5839,
,16.5194,-88.4079,
,16.9825,-88.231,
,16.5345,-88.4413,
,17.0043,-88.3042,
,16.7253,-88.34,
,16.1024,-88.8083,
,57.2239,-111.419,
,57.0556,-111.574,
,51.0575,-113.624,
,53.2658,-114.96,
,57.2758,-110.977,
,53.9169,-118.874,
,53.3192,-117.753,
,55.7094,-117.094,
,56.0814,-118.435,
,49.0369,-116.498,
,51.6261,-124.142,
,50.1655,-120.171,
,48.7545,-123.71,
,49.15,-123.696,
,55.025,-120.935,
,49.8833,-124.533,
,49.794,-124.621,
,49.3372,-124.394,
,52.4525,-125.303,
,48.7952,-123.182,
,48.8167,-123.608,
,48.8667,-123.3,
,48.8333,-125.133,
,56.9667,-130.25,
,48.97,-123.664,
,48.75,-123.233,
,49.6794,-124.982,
,50.063,-124.93,
,50.0994,-125.023,
,48.8545,-123.497,
,50.839,-126.775,
,51.733,-128.117,
,50.05,-125.25,
,49.4606,-123.719,
,50.3923,-125.137,
,53.8,-130.433,
,52.6076,-128.522,
,50.1228,-120.747,
,48.817,-123.2,
,50.5756,-127.029,
,50.0667,-124.983,
,49.3219,-124.931,
,54.5667,-130.433,
,49.6238,-124.025,
,50.065,-125.235,
,50.1234,-124.843,
,52.8237,-126.965,
,51.684,-127.264,
,50.4094,-125.132,
,52.15,-128.083,
,53.4167,-129.25,
,50.8854,-126.831,
,49.155,-125.91,
,52.7631,-132.04,
,57.9167,-131.117,
,50.1436,-122.949,
,50.7753,-121.321,
,49.0556,-117.609,
,55.4667,-129.483,
,49.1833,-123.95,
,51.8628,-127.869,
,52.3667,-127.717,
,53.267,-132.083,
,49.9167,-126.667,
,56.2486,-101.304,
,56.3,-100.5,
,53.7063,-100.344,
,54.9153,-94.7981,
,53.4694,-55.785,
,53.43,-57.2333,
,52.3728,-55.6739,
,52.5281,-56.2861,
,52.7655,-56.1182,
,55.9139,-61.1844,
,54.1797,-58.4575,
,54.9105,-59.7851,
,52.5669,-55.7847,
,66.7031,-119.707,
,64.5114,-110.289,
,63.4265,-109.193,
,62.5981,-111.543,
,61.9569,-128.203,
,60.2919,-102.502,
,60.3164,-103.129,
,62.7,-109.167,
,63.1317,-117.246,
,63.5936,-110.906,
,43.9303,-59.9603,
,68.1253,-106.585,
,68.156,-106.618,
,71.3242,-79.3569,
,52.9911,-92.8364,
,53.0125,-89.8553,
,52.7086,-88.5419,
,52.8939,-89.2892,
,53.9656,-91.0272,
,44.6394,-75.7503,
,53.8492,-89.5794,
,52.6067,-90.3769,
,46.4203,-84.0922,
,52.49,-92.9711,
,45.2575,-79.8297,
,45.1733,-80.1375,
,48.6269,-85.2233,
,48.9172,-79.1786,
,61.6622,-73.3214,
,50.2838,-62.8063,
,54.5539,-71.1733,
,53.8056,-78.9169,
,49.0303,-77.0172,
,52.2219,-76.6119,
,49.9434,-71.138,
,50.2597,-60.6794,
,50.1958,-61.2658,
,50.8308,-58.9756,
,50.6744,-59.3836,
,58.3911,-109.516,
,58.6625,-103.538,
,52.8367,-104.067,
,63.1811,-130.202,
,64.4755,-140.742,
,-9.2886,28.3269,
,0.117142,29.313,
,9.3167,21.185,
,8.4965,21.2565,
,-1.95,124.967,
,9.58112,21.7282,
,-1.44833,15.0733,
,-1.22667,15.91,
,-2.313,14.606,
,1.36667,17.4833,
,8.1329,-5.0657,
,30.7403,117.686,
,24.9786,113.421,
,22.4382,110.1187,
,26.972,107.988,
,19.1382,110.455,
,48.445,126.133,
,35.8706,114.4618,
,34.8422,113.274,
,28.4963,109.5208,
,43.8704,120.16,
,38.7483,105.589,
,42.0155,101.001,
,47.8658,122.768,
,39.225,101.546,
,41.1297,113.108,
,41.4596,108.535,
,38.202,90.8415,
,42.4464,119.574,
,35.405,119.324,
,36.1326,111.641,
,31.7384,106.645,
,31.5077,106.0426,
,40.4394,81.2601,
,37.6628,75.2920,
,44.183,89.5945,
,38.2811,77.0752,
,39.8893,79.2322,
,43.0927,81.2247,
,28.6014,86.8018,
,28.4275,92.3447,
,27.5403,100.759,
,-2.14544,-71.7581,
,8.6,-73.6167,
,-1.75333,-73.2047,
,-0.733333,-73.0167,
,8.85705,-76.4244,
,8.28597,-76.3804,
,8.76667,-76.5333,
,8.15,-77.05,
,8.65,-76.75,
,8.03333,-77.0833,
,2.28333,-74.95,
,4.90693,-72.8948,
,4.65,-73.3333,
,2.03333,-74.2167,
,4.66667,-72,
,5.65,-72.2,
,5.73333,-71.9833,
,5.4138,-71.7286,
,5.72448,-72.103,
,3.05,-77.55,
,10.0966,-73.2337,
,8.34197,-73.7057,
,8.33333,-77.0833,
,8.3,-75.15,
,9.03333,-75.7,
,8.4,-75.6,
,8.5,-76.175,
,4.38333,-73.2,
,3.21667,-75.85,
,4.51667,-73.2833,
,1.75,-69.9167,
,2.56667,-67.5833,
,-0.383333,-72.2667,
,2.06667,-74.5833,
,1.91667,-75.1667,
,2.21667,-75.25,
,10.7667,-73.0167,
,10.0167,-74.6833,
,4.58333,-72.9667,
,9.04465,-73.0973,
,3.62918,-70.3233,
,2.44583,-77.9818,
,2.64955,-78.3361,
,1.8,-78.1667,
,6.81667,-73.2833,
,8.69,-75.156,
,3.3,-75.7,
,4.75361,-73.0028,
,0.533333,-70.1333,
,0.633333,-69.75,
,-1.13333,-70.25,
,1.11667,-70.75,
,5.83333,-68.1333,
,9.6921,-85.0966,
,20.2506,-74.1505,
,35.9088,0.149383,
,-0.906833,-78.6158,
,-2.73333,-78.3167,
,30.1097,30.8944,
,30.3,31.75,
,28.899,33.2025,
,29.3455,25.5067,
,31.4666,25.878,
,11.083,37.867,
,7.96213,39.1283,
,8.234,43.5673,
,6.98444,46.4214,
,14.0781,38.2725,
,-16.4494,179.74,
,-16.943,177.368,
,-17.7543,177.437,
,-18.0677,177.315,
,-16.966,177.368,
,10.0198,139.79,
,0.7,9.98333,
,0.3,9.5,
,-1.5724,14.2878,
,-0.0166667,11.4,
,-0.0833333,11.4667,
,0.08333,11.0833,
,-1.73333,10.2167,
,-2.78528,10.0472,
,-0.6035,12.2608,
,-0.666667,9.45,
,-2.1713,10.2088,
,-2.98333,10.3,
,-1.35,9.33333,
,1.0085,10.7552,
,56.6019,-6.61778,
,56.0575,-6.24306,
,57.869,-4.023,
,60.1217,-2.0532,
,60.4252,-0.75,
,60.3217,-1.69306,
,12.4761,-61.4728,
,72.8870,-55.5961,
,70.4981,-51.3031,
,73.2023,-56.0113,
,69.2511,-53.5153,
,71.0512,-51.8842,
,72.3811,-55.5363,
,74.5791,-57.2351,
,70.7896,-53.6562,
,74.1095,-57.0644,
,69.9994,-51.3039,
,70.0115,-51.9322,
,70.8071,-51.6303,
,77.7864,-70.6384,
,76.018,-65.1176,
,73.3735,-56.0620,
,72.1527,-55.5310,
,69.0822,-51.1088,
,60.7156,-46.0299,
,60.1418,-45.2330,
,60.9172,-46.0600,
,60.4645,-45.5691,
,60.0051,-44.6579,
,60.1483,-44.2869,
,60.5953,-45.3820,
,60.1937,-44.8115,
,68.7441,-52.3290,
,68.1458,-53.1692,
,67.9430,-53.6223,
,68.8558,-53.1185,
,68.6321,-51.8337,
,68.2342,-52.8546,
,68.3079,-53.4592,
,68.1409,-53.4414,
,65.6122,-37.6184,
,65.5465,-38.9778,
,61.1768,-48.4198,
,65.8638,-36.9954,
,70.4881,-21.9716,
,65.9059,-36.3781,
,65.8920,-37.7833,
,66.5791,-53.5014,
,66.8964,-52.8657,
,0.9125,9.3304,
,14.8309,-89.5209,
,14.1069,-90.8175,
,17.6124,-89.6884,
,17.3939,-89.6327,
,14.5833,-90.5275,
,7.7,-59.1667,
,8.333,-59.633,
,6.46667,-59.1667,
,5.8599,-57.1489,
,6.66667,-60.85,
,5.33333,-60.3333,
,4.6975,-59.7125,
,14.3819,-87.6211,
,15.65,-85.983,
,15.4422,-87.8988,
,15.7631,-84.5436,
,15.3167,-83.5917,
,14.2358,-88.4372,
,15.0332,-86.6923,
,3.73444,96.7911,
,-0.864417,121.623,
,-5.80091,110.478,
,-7.76132,111.9504,
,-5.58333,114.433,
,-1.0221,114.9276,
,-0.26667,116.583,
,2.72305,117.126,
,-8.1419,127.90983,
,-0.400556,129.895,
,-3.8832,139.311,
,-4.8557,139.482,
,-5.494,138.083,
,-0.936325,134.872,
,-3.66667,136.167,
,-3.75,138.667,
,-7.3147,140.567,
,-3.822,137.841,
,-3.9256,138.456,
,-3.083,120.245,
,-2.20333,121.66,
,-3.1851,119.9164,
,-0.972896,122.145,
,19.0743,82.0368,
,20.7131,70.9211,
,33.3779,74.3152,
,13.8577,75.6054,
,24.5034,81.2203,
,21.5220,80.2907,
,19.6886,74.3789,
,15.9989,73.5342,
,27.2266,88.5875,
,26.7474,82.1505,
,26.1615,83.1120,
,25.1690,80.9362,
,27.8588,78.1486,
,27.5023,82.0265,
,35.7672,43.1251,
,-14.3681,49.5108,
,66.0142,-23.4417,
,42.1175,15.4907,
,0.666103,36.1042,
,0.319638,35.6626,
,0.348333,40.8817,
,-3.80667,39.7974,
,-1.74383,41.4843,
,-1.96056,41.2975,
,-3.98191,39.7308,
,-1.40611,35.0081,
,-1.27156,34.9555,
,-1.2635,35.0275,
,-1.40859,35.1107,
,3.41667,35.8833,
,10.6343,104.162,
,12.5385,104.149,
,13.7597,104.972,
,4.69836,-160.394,
,3.89944,-159.389,
,45.1262,78.447,
,51.8517,68.3633,
,48.3974,70.1915,
,47.4875,84.8877,
,47.0911,81.6652,
,21.6475,101.9,
,6.86,81.8239,
,7.8604,80.6304,
,7.2415,80.7834,
,7.3251,80.6422,
,6.95717,80.7795,
,6.86,80.584,
,7.92311,81.5677,
,8.56,81.22,
,7.284,81.644,
,8.273,79.756,
,9.29975,80.4486,
,6.431,79.996,
,5.99019,80.7331,
,6.12404,81.103,
,6.2876,81.2906,
,6.92944,79.8542,
,7.1079,79.8721,
,6.90659,79.909,
,6.95,79.93,
,4.571,-8.2076,
,8.3513,-10.2269,
,7.36917,-9.99372,
,5.47133,-9.58537,
,6.4948,-8.873,
,32.542,22.745,
,27.653,14.272,
,29.0267,-10.0503,
,35.5943,-5.32002,
,43.1167,19.2333,
,-20.0158,45.535,
,-17.631,47.7233,
,-12.4333,49.1,
,-17.6867,45.6239,
,-15.6725,47.0617,
,-17.6925,45.0888,
,-18.3451,45.0156,
,-14.5443,48.6914,
,-16.45,46.5667,
,-22.0661,43.2596,
,7.27942,168.826,
,7.56535,168.962,
,7.45083,168.55,
,10.2168,169.983,
,7.00555,171.657,
,7.13333,171.917,
,8.14528,171.173,
,11.5225,165.565,
,5.64452,169.12,
,4.5982,168.752,
,7.74977,168.978,
,5.90924,169.637,
,9.31931,166.848,
,9.33056,166.82,
,7.7575,168.236,
,9.45833,170.239,
,8.92111,166.265,
,9.82316,169.308,
,8.3027,171.161,
,8.90056,170.844,
,8.70444,171.23,
,10.2833,170.869,
,6.0404,171.985,
,5.63167,168.125,
,7.76291,168.266,
,11.1572,166.887,
,8.92806,165.762,
,11.222,169.852,
,10.1733,166.003,
,13.4,-6.15,
,23.083,97.383,
,48.5756,116.939,
,48.9831,104.151,
,22.1970,113.5590,
,17.1667,-13.95,
,20.5055,-12.3978,
,5.82222,73.4747,
,6.16111,73.2872,
,-14.8386,35.3014,
,25.0538,-111.615,
,27.0692,-111.962,
,27.2966,-112.938,
,27.0927,-112.099,
,25.0552,-111.687,
,28.9786,-113.561,
,30.5288,-115.946,
,21.2581,-101.944,
,19.0934,-102.394,
,20.6225,-87.0822,
,32.4453,-114.798,
,27.0357,-108.948,
,21.1557,-88.1729,
,1.58333,110.483,
,5.95,102.083,
,7.37157,113.844,
,5.08333,115.55,
,3.202,115.402,
,-10.7506,40.4702,
,-13.1219,39.0528,
,-11.073,39.68,
,-24.5206,32.9653,
,-21.8533,35.4383,
,-21.5411,35.4729,
,-22.1342,35.4436,
,-21.708,35.4528,
,-21.9672,35.4247,
,-15.6103,37.6814,
,-16.75,39.2167,
,-17.8331,35.3341,
,-18.41,35.0045,
,-21.615,35.338,
,-18.2929,35.9345,
,-17.1833,37.95,
,-18.59,36.4489,
,-18.4139,36.1068,
,-17.3087,37.5,
,-17.267,38.167,
,-15.5062,36.9904,
,-18.1181,21.6244,
,10.4828,9.744,
,13.0078,7.66045,
,4.84611,7.02139,
,67.6548,12.7261,
,-43.3631,170.134,
,-38.1811,174.708,
,22.4919,57.3839,
,19.8731,56.0678,
,19.5019,57.6342,
,19.4749,57.3083,
,19.3864,56.4014,
,25.6142,56.2444,
,8.26806,-82.8649,
,9.2226,-78.0236,
,7.583,-78.2,
,8.1072,-77.7252,
,8.0644,-78.3673,
,9.1851,-77.9841,
,8.9453,-77.7331,
,9.06667,-78.0167,
,9.1383,-77.9339,
,9.30518,-78.2359,
,8.1528,-77.687,
,8.017,-78.2,
,9.4185,-78.4896,
,9.1283,-77.9337,
,7.55688,-80.0233,
,8.43166,-77.9652,
,9.31347,-79.1016,
,9.4446,-78.5888,
,8.4693,-79.0016,
,8.4566,-78.9339,
,8.62876,-79.0347,
,8.2622,-79.078,
,9.52,-79.03,
,-11.8549,-72.9393,
,-2.79613,-76.4666,
,-20.7,-143.047,
,-10.1956,148.739,
,-9.0254,146.8,
,-8.64,146.508,
,-9.13658,147.598,
,-8.401,146.277,
,-6.5427,155.342,
,-3.3834,153.281,
,-5.44833,152.082,
,-5.5609,154.962,
,-5.7568,155.15,
,-5.6525,151.507,
,-6.2655,155.305,
,-3.1995,151.908,
,-5.7828,154.74,
,-5.965,155.36,
,-5.1431,154.593,
,-6.52749,155.712,
,-4.7,152.75,
,-5.57778,151.792,
,-4.147,153.019,
,-6.12,155.39,
,-4.79473,151.696,
,-6.57761,155.771,
,-4.2096,152.439,
,-6.22056,155.571,
,-4.358,151.533,
,-6.2015,155.063,
,-4.97472,151.297,
,-4.05583,144.074,
,-6.25,145.967,
,-5.7,145.367,
,-5.858,145.705,
,-5.7181,145.24,
,-6.179,144.96,
,-5.5276,145.371,
,-7.89756,145.396,
,-7.42035,143.122,
,-4.124,144.853,
,-5.578,146.339,
,-4.7403,145.952,
,-4.4033,145.206,
,-5.4917,145.802,
,-5.8335,145.934,
,-1.5504,145.017,
,-9.6701,150.79,
,-9.30333,150.319,
,-6.433,146.825,
,-6.39694,146.882,
,-6.555,146.248,
,-6.275,146.27,
,-6.01,147.49,
,-6.362,146.71,
,-7.13444,146.156,
,-6.7,147.133,
,-5.5965,147.811,
,-6.8498,146.355,
,-6.8519,146.802,
,-8.97917,148.104,
,-9.88333,149.483,
,-10.2992,149.338,
,-10.3432,149.641,
,-9.13333,147.533,
,-10.1798,148.379,
,-9.67,150.02,
,-8.43194,147.843,
,-8.17736,147.809,
,-8.2,147.85,
,-9.87433,150.954,
,-10.2251,150.488,
,-9.78333,148.1,
,-9.5107,150.525,
,-8.3614,147.84,
,-8.5284,147.931,
,-10.0736,148.218,
,-10.5815,150.593,
,-10.2908,149.519,
,-9.25445,147.621,
,-9.98417,149.729,
,-10.5833,151.083,
,-9.99,149.477,
,-10.171,148.823,
,-10.3833,149.833,
,-9.032,147.45,
,-9.0746,147.574,
,-10.0954,150.083,
,-1.5,149.667,
,-2.395,150.236,
,-2.6053,149.711,
,-2.546,150.455,
,-9.20153,148.264,
,-6.39639,143.854,
,-6.23333,143.483,
,-8.63018,142.824,
,-8.6883,143.618,
,-5.4923,143.488,
,-5.979,143.359,
,-6.1454,143.453,
,-5.8429,142.828,
,-5.4792,143.124,
,-6.00972,150.369,
,-4.88333,149.133,
,-6.1518,150.626,
,-5.5536,149.19,
,-8.6285,151.327,
,-6.1364,149.118,
,-5.63333,151.383,
,-6.0491,149.337,
,-3.19819,142.431,
,-4.6,143.5,
,-4.90417,144.636,
,-5.807,144.623,
,-5.4875,144.607,
,-5.86667,144.667,
,-5.33444,144.257,
,-3.8821,143.673,
,-5.5766,144.651,
,-6.06556,141.095,
,-5.28611,142.033,
,-5.3633,141.655,
,56.7417,23.8911,
,-3.58317,141.589,
,-7.00992,141.494,
,-4.85594,141.22,
,-2.8337,141.626,
,-4.3615,141.785,
,-5.66667,141.117,
,16.1941,122.065,
,7.7538,125.033,
,11.6756,125.4783,
,16.4458,122.207,
,11.8553,119.938,
,12.1211,120.099,
,12.0721,124.546,
,6.6739,124.058,
,5.558,120.833,
,7.61194,126.569,
,29.539,66.0233,
,29.0469,62.1968,
,28.9642,61.5954,
,33.8691,72.4009,
,32.0561,72.9484,
,32.6031,74.0771,
,27.1667,69.3167,
,26.7109,67.6673,
,-22.295,-57.8663,
,-20.9046,-57.9271,
,-22.1591,-57.9426,
,53.6919,127.0883,
,63.921,65.0305,
,46.68,38.21,
,44.4016,37.7779,
,58.3816,97.4678,
,64.3297,100.4305,
,56.1773,92.5245,
,58.4789,99.1017,
,66.8425,88.4098,
,60.3553,102.3076,
,60.3728,93.0160,
,60.2525,90.2031,
,44.5589,135.4911,
,47.1792,138.6504,
,46.5414,138.3219,
,44.2726,135.029,
,45.0814,136.5901,
,42.9194,133.9011,
,50.8782,142.1759,
,51.7128,46.1711,
,58.0617,68.3300,
,56.9127,118.2718,
,25.6253,37.0836,
,-9.167,159.833,
,-8.86981,161.004,
,-8.3229,160.7962,
,-9.16667,161.067,
,-9.414,161.358,
,-10.2969,166.3276,
,-7.983,157.567,
,-8.5085,157.69,
,11.4023,26.1186,
,11.1994,28.5231,
,61.1591,12.8407,
,13.052,-12.7272,
,9.9463,43.1495,
,6.0958,46.6375,
,3.32294,42.2131,
,8.45794,48.5674,
,11.1708,48.2029,
,4.21751,-55.4471,
,4.00571,-55.4816,
,10.0536,32.9594,
,13.2782,19.7103,
,11.0602,17.9445,
,10.8903,19.8172,
,11.4773,19.2874,
,13.7553,101.395,
,19.372,98.437,
,-8.34919,127.051,
,39.4806,54.366,
,36.8969,35.0675,
,-3.8465,32.6835,
,48.2669,25.9672,
,48.9003,38.5417,
,49.1342,33.4766,
,13.6457,16.5014,
,-0.7165,29.6997,
,-1.2835,29.7184,
,3.6444,31.7628,
,32.4919,-85.7756,
,56.8995,-154.248,
,57.4715,-153.815,
,60.9661,-149.126,
,60.8667,-162.273,
,62.68,-164.66,
,63.5733,-156.149,
,58.5548,-155.777,
,57.0888,-134.833,
,58.4552,-135.885,
,60.4231,-146.146,
,64.0783,-141.113,
,65.9077,-161.926,
,65.0518,-146.047,
,55.4788,-133.148,
,65.4855,-144.611,
,61.5791,-159.216,
,64.8979,-163.703,
,61.8679,-158.135,
,60.5439,-145.727,
,64.0713,-141.952,
,61.5829,-144.427,
,57.5149,-134.946,
,61.9412,-145.294,
,62.0712,-142.048,
,62.5635,-144.669,
,55.9663,-133.797,
,66.9433,-156.905,
,64.0504,-145.717,
,60.5889,-152.162,
,55.9497,-133.661,
,60.8938,-146.704,
,58.4205,-135.449,
,57.5322,-135.213,
,62.4526,-157.989,
,59.747,-158.875,
,59.1174,-161.577,
,57.4122,-133.438,
,55.8014,-160.899,
,66.2161,-155.669,
,63.9958,-144.693,
,58.1274,-134.756,
,55.4816,-132.646,
,59.969,-141.662,
,60.782,-161.743,
,60.4827,-149.719,
,66.274,-145.824,
,55.9291,-131.572,
,56.2956,-158.401,
,56.0032,-132.842,
,56.3112,-158.536,
,53.4029,-167.52,
,56.255,-158.775,
,63.5677,-155.989,
,59.3521,-151.925,
,59.3568,-157.471,
,62.8952,-160.066,
,61.4551,-142.381,
,55.8975,-159.489,
,58.1909,-152.37,
,60.9048,-161.422,
,64.4166,-156.82,
,57.367,-154.028,
,58.8112,-158.559,
,59.1281,-156.859,
,57.0256,-154.146,
,57.1615,-154.23,
,57.9254,-152.497,
,56.3519,-133.623,
,58.4901,-152.582,
,57.9301,-153.041,
,54.1338,-165.779,
,55.688,-132.537,
,59.9632,-158.477,
,55.2963,-133.243,
,57.7701,-153.549,
,55.5374,-132.398,
,57.553,-153.746,
,65.467,-148.653,
,61.3591,-155.44,
,65.1437,-149.37,
,64.698,-162.057,
,61.3357,-142.687,
,60.0207,-151.591,
,55.8496,-133.228,
,58.7329,-157.02,
,60.9056,-162.44,
,57.2181,-153.27,
,59.7896,-154.124,
,57.9552,-136.236,
,59.3483,-151.832,
,56.3288,-133.61,
,61.9346,-162.9,
,55.803,-133.597,
,56.381,-134.651,
,60.6853,-147.919,
,61.7881,-157.35,
,65.5079,-150.141,
,56.8863,-134.158,
,64.5605,-164.446,
,61.7897,-156.589,
,66.0172,-149.055,
,62.5206,-164.848,
,58.3733,-152.202,
,62.9932,-156.029,
,63.1339,-142.519,
,60.8714,-146.69,
,57.7797,-135.218,
,55.9371,-133.327,
,58.4897,-133.943,
,63.3939,-153.269,
,61.0968,-160.969,
,60.5755,-165.272,
,63.3744,-143.336,
,59.0756,-160.273,
,65.6793,-164.799,
,61.0767,-151.138,
,57.4254,-157.74,
,57.7304,-153.321,
,57.5279,-157.399,
,63.516,-162.278,
,55.3499,-131.677,
,55.9033,-130.01,
,59.2826,-158.618,
,55.6013,-131.637,
,55.7396,-132.255,
,55.5296,-133.642,
,67.4046,-150.123,
,60.3353,-162.667,
,56.1163,-133.122,
,55.9163,-131.801,
,60.9807,-159.994,
,34.5959,-113.17,
,31.364,-109.883,
,34.73,-112.035,
,32.2454,-109.895,
,35.9904,-113.816,
,33.3531,-110.667,
,34.9407,-110.138,
,36.7164,-110.228,
,36.8116,-111.642,
,35.5713,-113.293,
,35.7917,-110.423,
,36.0928,-111.383,
,35.6506,-112.148,
,33.8125,-109.987,
,33.259,-116.321,
,40.5749,-122.408,
,38.9906,-122.901,
,36.1631,-120.294,
,38.0304,-120.415,
,35.3261,-120.7429,
,36.4638,-116.881,
,39.4743,-123.796,
,39.9439,-120.945,
,41.2632,-122.272,
,40.7193,-123.928,
,39.8185,-120.353,
,37.7563,-120.8,
,39.7105,-121.6163,
,34.2638,-116.856,
,33.5742,-117.128,
,41.7304,-122.546,
,38.06,-122.51,
,35.8125,-117.327,
,37.2032,-107.869,
,38.428,-105.106,
,38.8519,-106.928,
,40.0932,-108.763,
,38.8317,-107.646,
,30.0693,-83.5806,
,28.2213,-82.3745,
,25.7783,-80.1703,
,25.3254,-80.2748,
,22.2092,-159.446,
,19.9205,-155.861,
,44.1666,-112.226,
,44.4938,-116.016,
,41.2309,-89.6157,
,40.7587,-87.4282,
,38.8514,-87.4997,
,41.3651,-86.3005,
,42.7361,-94.2452,
,43.3875,-95.1392,
,43.2805,-91.4695,
,29.8661,-90.0222,
,30.4663,-92.4238,
,46.9504,-67.8859,
,38.3154,-76.5501,
,18.1381,-65.8013,
,42.4618,-71.5184,
,42.3432,-71.509,
,42.2233,-72.3114,
,42.282,-72.2148,
,44.3128,-83.4223,
,41.8359,-86.2252,
,44.2448,-84.1798,
,30.786,-89.5045,
,32.9549,-90.8459,
,38.1142,-92.6826,
,38.4278,-92.8752,
,45.4725,-105.454,
,46.6208,-113.205,
,48.3669,-107.919,
,40.3395,-99.9065,
,40.8675,-96.11,
,39.468,-117.195,
,35.9475,-114.861,
,39.6042,-116.005,
,39.0041,-119.158,
,41.976,-114.658,
,36.835,-114.055,
,40.4625,-74.3306,
,40.5244,-74.5984,
,40.3992,-74.6589,
,36.03,-106.046,
,32.7668,-103.209,
,44.312,-75.9003,
,42.6292,-74.891,
,40.9151,-72.7919,
,42.5926,-76.2149,
,41.2513,-72.0316,
,42.2913,-73.7103,
,42.5247,-75.0644,
,44.9917,-73.3635,
,42.3026,-75.416,
,36.2535,-75.7885,
,35.2138,-80.6701,
,48.3805,-102.898,
,34.147,-97.1227,
,34.1926,-95.6499,
,36.5776,-94.8619,
